,date,cod_ine,region,total
0,2020-03-04,1,Andalucía,0
1,2020-03-05,1,Andalucía,0
2,2020-03-06,1,Andalucía,0
3,2020-03-07,1,Andalucía,0
4,2020-03-08,1,Andalucía,0
5,2020-03-09,1,Andalucía,0
6,2020-03-10,1,Andalucía,0
7,2020-03-11,1,Andalucía,0
8,2020-03-12,1,Andalucía,0
9,2020-03-13,1,Andalucía,0
10,2020-03-14,1,Andalucía,2
11,2020-03-15,1,Andalucía,6
12,2020-03-16,1,Andalucía,7
13,2020-03-17,1,Andalucía,11
14,2020-03-18,1,Andalucía,19
15,2020-03-19,1,Andalucía,23
16,2020-03-20,1,Andalucía,30
17,2020-03-21,1,Andalucía,40
18,2020-03-22,1,Andalucía,47
19,2020-03-23,1,Andalucía,58
20,2020-03-24,1,Andalucía,87
21,2020-03-25,1,Andalucía,113
22,2020-03-26,1,Andalucía,134
23,2020-03-27,1,Andalucía,144
24,2020-03-28,1,Andalucía,175
25,2020-03-29,1,Andalucía,207
26,2020-03-30,1,Andalucía,236
27,2020-03-31,1,Andalucía,248
28,2020-04-01,1,Andalucía,308
29,2020-04-02,1,Andalucía,343
30,2020-04-03,1,Andalucía,376
31,2020-04-04,1,Andalucía,426
32,2020-04-05,1,Andalucía,470
33,2020-04-06,1,Andalucía,491
34,2020-04-07,1,Andalucía,528
35,2020-04-08,1,Andalucía,605
36,2020-04-09,1,Andalucía,652
37,2020-04-10,1,Andalucía,691
38,2020-04-11,1,Andalucía,737
39,2020-04-12,1,Andalucía,799
40,2020-04-13,1,Andalucía,815
41,2020-04-14,1,Andalucía,836
42,2020-04-15,1,Andalucía,865
43,2020-04-16,1,Andalucía,912
44,2020-04-17,1,Andalucía,940
45,2020-04-18,1,Andalucía,967
46,2020-04-19,1,Andalucía,993
47,2020-04-20,1,Andalucía,1013
48,2020-04-21,1,Andalucía,1017
49,2020-04-22,1,Andalucía,1050
50,2020-04-23,1,Andalucía,1079
51,2020-04-24,1,Andalucía,1107
52,2020-04-25,1,Andalucía,1131
53,2020-04-26,1,Andalucía,1145
54,2020-04-27,1,Andalucía,1157
55,2020-04-28,1,Andalucía,1168
56,2020-04-29,1,Andalucía,1188
57,2020-04-30,1,Andalucía,1207
58,2020-05-01,1,Andalucía,1238
59,2020-05-02,1,Andalucía,1253
60,2020-05-03,1,Andalucía,1256
61,2020-05-04,1,Andalucía,1263
62,2020-05-05,1,Andalucía,1267
63,2020-05-06,1,Andalucía,1281
64,2020-05-07,1,Andalucía,1294
65,2020-05-08,1,Andalucía,1301
66,2020-05-09,1,Andalucía,1317
67,2020-05-10,1,Andalucía,1320
68,2020-05-11,1,Andalucía,1322
69,2020-05-12,1,Andalucía,1326
70,2020-05-13,1,Andalucía,1332
71,2020-05-14,1,Andalucía,1336
72,2020-05-15,1,Andalucía,1344
73,2020-05-16,1,Andalucía,1355
74,2020-05-17,1,Andalucía,1358
75,2020-05-18,1,Andalucía,1358
76,2020-05-19,1,Andalucía,1367
77,2020-05-20,1,Andalucía,1371
78,2020-05-21,1,Andalucía,1375
79,2020-05-22,1,Andalucía,1377
80,2020-05-23,1,Andalucía,1389
81,2020-05-24,1,Andalucía,1391
82,2020-03-04,2,Aragón,0
83,2020-03-05,2,Aragón,0
84,2020-03-06,2,Aragón,1
85,2020-03-07,2,Aragón,1
86,2020-03-08,2,Aragón,2
87,2020-03-09,2,Aragón,3
88,2020-03-10,2,Aragón,4
89,2020-03-11,2,Aragón,4
90,2020-03-12,2,Aragón,6
91,2020-03-13,2,Aragón,7
92,2020-03-14,2,Aragón,7
93,2020-03-15,2,Aragón,7
94,2020-03-16,2,Aragón,11
95,2020-03-17,2,Aragón,12
96,2020-03-18,2,Aragón,13
97,2020-03-19,2,Aragón,15
98,2020-03-20,2,Aragón,17
99,2020-03-21,2,Aragón,22
100,2020-03-22,2,Aragón,24
101,2020-03-23,2,Aragón,32
102,2020-03-24,2,Aragón,37
103,2020-03-25,2,Aragón,40
104,2020-03-26,2,Aragón,48
105,2020-03-27,2,Aragón,58
106,2020-03-28,2,Aragón,93
107,2020-03-29,2,Aragón,104
108,2020-03-30,2,Aragón,106
109,2020-03-31,2,Aragón,138
110,2020-04-01,2,Aragón,169
111,2020-04-02,2,Aragón,200
112,2020-04-03,2,Aragón,224
113,2020-04-04,2,Aragón,251
114,2020-04-05,2,Aragón,270
115,2020-04-06,2,Aragón,284
116,2020-04-07,2,Aragón,312
117,2020-04-08,2,Aragón,349
118,2020-04-09,2,Aragón,385
119,2020-04-10,2,Aragón,409
120,2020-04-11,2,Aragón,425
121,2020-04-12,2,Aragón,450
122,2020-04-13,2,Aragón,464
123,2020-04-14,2,Aragón,492
124,2020-04-15,2,Aragón,514
125,2020-04-16,2,Aragón,543
126,2020-04-17,2,Aragón,562
127,2020-04-18,2,Aragón,601
128,2020-04-19,2,Aragón,619
129,2020-04-20,2,Aragón,637
130,2020-04-21,2,Aragón,643
131,2020-04-22,2,Aragón,656
132,2020-04-23,2,Aragón,681
133,2020-04-24,2,Aragón,695
134,2020-04-25,2,Aragón,709
135,2020-04-26,2,Aragón,712
136,2020-04-27,2,Aragón,726
137,2020-04-28,2,Aragón,735
138,2020-04-29,2,Aragón,736
139,2020-04-30,2,Aragón,739
140,2020-05-01,2,Aragón,749
141,2020-05-02,2,Aragón,761
142,2020-05-03,2,Aragón,761
143,2020-05-04,2,Aragón,762
144,2020-05-05,2,Aragón,770
145,2020-05-06,2,Aragón,788
146,2020-05-07,2,Aragón,800
147,2020-05-08,2,Aragón,815
148,2020-05-09,2,Aragón,823
149,2020-05-10,2,Aragón,824
150,2020-05-11,2,Aragón,825
151,2020-05-12,2,Aragón,828
152,2020-05-13,2,Aragón,829
153,2020-05-14,2,Aragón,836
154,2020-05-15,2,Aragón,837
155,2020-05-16,2,Aragón,838
156,2020-05-17,2,Aragón,838
157,2020-05-18,2,Aragón,838
158,2020-05-19,2,Aragón,843
159,2020-05-20,2,Aragón,847
160,2020-05-21,2,Aragón,848
161,2020-05-22,2,Aragón,858
162,2020-05-23,2,Aragón,858
163,2020-05-24,2,Aragón,858
164,2020-03-04,3,Asturias,0
165,2020-03-05,3,Asturias,0
166,2020-03-06,3,Asturias,0
167,2020-03-07,3,Asturias,0
168,2020-03-08,3,Asturias,0
169,2020-03-09,3,Asturias,0
170,2020-03-10,3,Asturias,0
171,2020-03-11,3,Asturias,0
172,2020-03-12,3,Asturias,0
173,2020-03-13,3,Asturias,1
174,2020-03-14,3,Asturias,2
175,2020-03-15,3,Asturias,2
176,2020-03-16,3,Asturias,2
177,2020-03-17,3,Asturias,2
178,2020-03-18,3,Asturias,2
179,2020-03-19,3,Asturias,2
180,2020-03-20,3,Asturias,4
181,2020-03-21,3,Asturias,7
182,2020-03-22,3,Asturias,12
183,2020-03-23,3,Asturias,22
184,2020-03-24,3,Asturias,26
185,2020-03-25,3,Asturias,29
186,2020-03-26,3,Asturias,29
187,2020-03-27,3,Asturias,39
188,2020-03-28,3,Asturias,44
189,2020-03-29,3,Asturias,47
190,2020-03-30,3,Asturias,59
191,2020-03-31,3,Asturias,66
192,2020-04-01,3,Asturias,75
193,2020-04-02,3,Asturias,76
194,2020-04-03,3,Asturias,80
195,2020-04-04,3,Asturias,83
196,2020-04-05,3,Asturias,87
197,2020-04-06,3,Asturias,93
198,2020-04-07,3,Asturias,101
199,2020-04-08,3,Asturias,107
200,2020-04-09,3,Asturias,113
201,2020-04-10,3,Asturias,129
202,2020-04-11,3,Asturias,134
203,2020-04-12,3,Asturias,150
204,2020-04-13,3,Asturias,157
205,2020-04-14,3,Asturias,165
206,2020-04-15,3,Asturias,172
207,2020-04-16,3,Asturias,176
208,2020-04-17,3,Asturias,186
209,2020-04-18,3,Asturias,190
210,2020-04-19,3,Asturias,197
211,2020-04-20,3,Asturias,199
212,2020-04-21,3,Asturias,203
213,2020-04-22,3,Asturias,211
214,2020-04-23,3,Asturias,222
215,2020-04-24,3,Asturias,228
216,2020-04-25,3,Asturias,235
217,2020-04-26,3,Asturias,243
218,2020-04-27,3,Asturias,248
219,2020-04-28,3,Asturias,252
220,2020-04-29,3,Asturias,259
221,2020-04-30,3,Asturias,263
222,2020-05-01,3,Asturias,264
223,2020-05-02,3,Asturias,270
224,2020-05-03,3,Asturias,270
225,2020-05-04,3,Asturias,274
226,2020-05-05,3,Asturias,275
227,2020-05-06,3,Asturias,278
228,2020-05-07,3,Asturias,279
229,2020-05-08,3,Asturias,280
230,2020-05-09,3,Asturias,280
231,2020-05-10,3,Asturias,283
232,2020-05-11,3,Asturias,288
233,2020-05-12,3,Asturias,290
234,2020-05-13,3,Asturias,292
235,2020-05-14,3,Asturias,293
236,2020-05-15,3,Asturias,298
237,2020-05-16,3,Asturias,299
238,2020-05-17,3,Asturias,299
239,2020-05-18,3,Asturias,301
240,2020-05-19,3,Asturias,303
241,2020-05-20,3,Asturias,304
242,2020-05-21,3,Asturias,307
243,2020-05-22,3,Asturias,307
244,2020-05-23,3,Asturias,307
245,2020-05-24,3,Asturias,308
246,2020-03-04,4,Baleares,0
247,2020-03-05,4,Baleares,0
248,2020-03-06,4,Baleares,0
249,2020-03-07,4,Baleares,0
250,2020-03-08,4,Baleares,0
251,2020-03-09,4,Baleares,0
252,2020-03-10,4,Baleares,0
253,2020-03-11,4,Baleares,0
254,2020-03-12,4,Baleares,1
255,2020-03-13,4,Baleares,1
256,2020-03-14,4,Baleares,1
257,2020-03-15,4,Baleares,1
258,2020-03-16,4,Baleares,1
259,2020-03-17,4,Baleares,1
260,2020-03-18,4,Baleares,1
261,2020-03-19,4,Baleares,2
262,2020-03-20,4,Baleares,2
263,2020-03-21,4,Baleares,4
264,2020-03-22,4,Baleares,4
265,2020-03-23,4,Baleares,10
266,2020-03-24,4,Baleares,10
267,2020-03-25,4,Baleares,13
268,2020-03-26,4,Baleares,17
269,2020-03-27,4,Baleares,22
270,2020-03-28,4,Baleares,26
271,2020-03-29,4,Baleares,29
272,2020-03-30,4,Baleares,37
273,2020-03-31,4,Baleares,42
274,2020-04-01,4,Baleares,46
275,2020-04-02,4,Baleares,58
276,2020-04-03,4,Baleares,69
277,2020-04-04,4,Baleares,71
278,2020-04-05,4,Baleares,75
279,2020-04-06,4,Baleares,81
280,2020-04-07,4,Baleares,84
281,2020-04-08,4,Baleares,89
282,2020-04-09,4,Baleares,89
283,2020-04-10,4,Baleares,97
284,2020-04-11,4,Baleares,102
285,2020-04-12,4,Baleares,112
286,2020-04-13,4,Baleares,117
287,2020-04-14,4,Baleares,118
288,2020-04-15,4,Baleares,125
289,2020-04-16,4,Baleares,131
290,2020-04-17,4,Baleares,134
291,2020-04-18,4,Baleares,148
292,2020-04-19,4,Baleares,155
293,2020-04-20,4,Baleares,157
294,2020-04-21,4,Baleares,161
295,2020-04-22,4,Baleares,164
296,2020-04-23,4,Baleares,168
297,2020-04-24,4,Baleares,172
298,2020-04-25,4,Baleares,174
299,2020-04-26,4,Baleares,175
300,2020-04-27,4,Baleares,179
301,2020-04-28,4,Baleares,181
302,2020-04-29,4,Baleares,185
303,2020-04-30,4,Baleares,188
304,2020-05-01,4,Baleares,193
305,2020-05-02,4,Baleares,197
306,2020-05-03,4,Baleares,197
307,2020-05-04,4,Baleares,197
308,2020-05-05,4,Baleares,198
309,2020-05-06,4,Baleares,199
310,2020-05-07,4,Baleares,201
311,2020-05-08,4,Baleares,202
312,2020-05-09,4,Baleares,207
313,2020-05-10,4,Baleares,209
314,2020-05-11,4,Baleares,209
315,2020-05-12,4,Baleares,210
316,2020-05-13,4,Baleares,215
317,2020-05-14,4,Baleares,216
318,2020-05-15,4,Baleares,216
319,2020-05-16,4,Baleares,216
320,2020-05-17,4,Baleares,218
321,2020-05-18,4,Baleares,218
322,2020-05-19,4,Baleares,219
323,2020-05-20,4,Baleares,221
324,2020-05-21,4,Baleares,221
325,2020-05-22,4,Baleares,222
326,2020-05-23,4,Baleares,222
327,2020-05-24,4,Baleares,222
328,2020-03-04,5,Canarias,0
329,2020-03-05,5,Canarias,0
330,2020-03-06,5,Canarias,0
331,2020-03-07,5,Canarias,0
332,2020-03-08,5,Canarias,0
333,2020-03-09,5,Canarias,0
334,2020-03-10,5,Canarias,0
335,2020-03-11,5,Canarias,0
336,2020-03-12,5,Canarias,0
337,2020-03-13,5,Canarias,0
338,2020-03-14,5,Canarias,1
339,2020-03-15,5,Canarias,1
340,2020-03-16,5,Canarias,1
341,2020-03-17,5,Canarias,2
342,2020-03-18,5,Canarias,3
343,2020-03-19,5,Canarias,3
344,2020-03-20,5,Canarias,4
345,2020-03-21,5,Canarias,7
346,2020-03-22,5,Canarias,9
347,2020-03-23,5,Canarias,11
348,2020-03-24,5,Canarias,16
349,2020-03-25,5,Canarias,21
350,2020-03-26,5,Canarias,24
351,2020-03-27,5,Canarias,27
352,2020-03-28,5,Canarias,36
353,2020-03-29,5,Canarias,39
354,2020-03-30,5,Canarias,40
355,2020-03-31,5,Canarias,55
356,2020-04-01,5,Canarias,62
357,2020-04-02,5,Canarias,68
358,2020-04-03,5,Canarias,73
359,2020-04-04,5,Canarias,78
360,2020-04-05,5,Canarias,80
361,2020-04-06,5,Canarias,85
362,2020-04-07,5,Canarias,89
363,2020-04-08,5,Canarias,91
364,2020-04-09,5,Canarias,92
365,2020-04-10,5,Canarias,94
366,2020-04-11,5,Canarias,95
367,2020-04-12,5,Canarias,95
368,2020-04-13,5,Canarias,96
369,2020-04-14,5,Canarias,102
370,2020-04-15,5,Canarias,104
371,2020-04-16,5,Canarias,107
372,2020-04-17,5,Canarias,111
373,2020-04-18,5,Canarias,115
374,2020-04-19,5,Canarias,119
375,2020-04-20,5,Canarias,119
376,2020-04-21,5,Canarias,120
377,2020-04-22,5,Canarias,121
378,2020-04-23,5,Canarias,121
379,2020-04-24,5,Canarias,128
380,2020-04-25,5,Canarias,130
381,2020-04-26,5,Canarias,131
382,2020-04-27,5,Canarias,131
383,2020-04-28,5,Canarias,133
384,2020-04-29,5,Canarias,134
385,2020-04-30,5,Canarias,135
386,2020-05-01,5,Canarias,136
387,2020-05-02,5,Canarias,140
388,2020-05-03,5,Canarias,140
389,2020-05-04,5,Canarias,141
390,2020-05-05,5,Canarias,142
391,2020-05-06,5,Canarias,143
392,2020-05-07,5,Canarias,144
393,2020-05-08,5,Canarias,148
394,2020-05-09,5,Canarias,148
395,2020-05-10,5,Canarias,148
396,2020-05-11,5,Canarias,149
397,2020-05-12,5,Canarias,151
398,2020-05-13,5,Canarias,151
399,2020-05-14,5,Canarias,151
400,2020-05-15,5,Canarias,151
401,2020-05-16,5,Canarias,151
402,2020-05-17,5,Canarias,151
403,2020-05-18,5,Canarias,153
404,2020-05-19,5,Canarias,155
405,2020-05-20,5,Canarias,155
406,2020-05-21,5,Canarias,155
407,2020-05-22,5,Canarias,155
408,2020-05-23,5,Canarias,157
409,2020-05-24,5,Canarias,157
410,2020-03-04,6,Cantabria,0
411,2020-03-05,6,Cantabria,0
412,2020-03-06,6,Cantabria,0
413,2020-03-07,6,Cantabria,0
414,2020-03-08,6,Cantabria,0
415,2020-03-09,6,Cantabria,0
416,2020-03-10,6,Cantabria,0
417,2020-03-11,6,Cantabria,0
418,2020-03-12,6,Cantabria,0
419,2020-03-13,6,Cantabria,0
420,2020-03-14,6,Cantabria,0
421,2020-03-15,6,Cantabria,0
422,2020-03-16,6,Cantabria,0
423,2020-03-17,6,Cantabria,0
424,2020-03-18,6,Cantabria,1
425,2020-03-19,6,Cantabria,1
426,2020-03-20,6,Cantabria,1
427,2020-03-21,6,Cantabria,2
428,2020-03-22,6,Cantabria,5
429,2020-03-23,6,Cantabria,6
430,2020-03-24,6,Cantabria,9
431,2020-03-25,6,Cantabria,14
432,2020-03-26,6,Cantabria,17
433,2020-03-27,6,Cantabria,21
434,2020-03-28,6,Cantabria,22
435,2020-03-29,6,Cantabria,26
436,2020-03-30,6,Cantabria,27
437,2020-03-31,6,Cantabria,37
438,2020-04-01,6,Cantabria,54
439,2020-04-02,6,Cantabria,60
440,2020-04-03,6,Cantabria,64
441,2020-04-04,6,Cantabria,68
442,2020-04-05,6,Cantabria,68
443,2020-04-06,6,Cantabria,77
444,2020-04-07,6,Cantabria,85
445,2020-04-08,6,Cantabria,92
446,2020-04-09,6,Cantabria,98
447,2020-04-10,6,Cantabria,102
448,2020-04-11,6,Cantabria,107
449,2020-04-12,6,Cantabria,110
450,2020-04-13,6,Cantabria,117
451,2020-04-14,6,Cantabria,120
452,2020-04-15,6,Cantabria,132
453,2020-04-16,6,Cantabria,137
454,2020-04-17,6,Cantabria,144
455,2020-04-18,6,Cantabria,149
456,2020-04-19,6,Cantabria,153
457,2020-04-20,6,Cantabria,158
458,2020-04-21,6,Cantabria,165
459,2020-04-22,6,Cantabria,167
460,2020-04-23,6,Cantabria,173
461,2020-04-24,6,Cantabria,178
462,2020-04-25,6,Cantabria,182
463,2020-04-26,6,Cantabria,183
464,2020-04-27,6,Cantabria,186
465,2020-04-28,6,Cantabria,188
466,2020-04-29,6,Cantabria,191
467,2020-04-30,6,Cantabria,191
468,2020-05-01,6,Cantabria,192
469,2020-05-02,6,Cantabria,193
470,2020-05-03,6,Cantabria,195
471,2020-05-04,6,Cantabria,197
472,2020-05-05,6,Cantabria,198
473,2020-05-06,6,Cantabria,199
474,2020-05-07,6,Cantabria,200
475,2020-05-08,6,Cantabria,201
476,2020-05-09,6,Cantabria,201
477,2020-05-10,6,Cantabria,201
478,2020-05-11,6,Cantabria,201
479,2020-05-12,6,Cantabria,203
480,2020-05-13,6,Cantabria,205
481,2020-05-14,6,Cantabria,205
482,2020-05-15,6,Cantabria,206
483,2020-05-16,6,Cantabria,206
484,2020-05-17,6,Cantabria,207
485,2020-05-18,6,Cantabria,207
486,2020-05-19,6,Cantabria,208
487,2020-05-20,6,Cantabria,209
488,2020-05-21,6,Cantabria,209
489,2020-05-22,6,Cantabria,209
490,2020-05-23,6,Cantabria,209
491,2020-05-24,6,Cantabria,209
492,2020-03-04,8,Castilla La Mancha,0
493,2020-03-05,8,Castilla La Mancha,0
494,2020-03-06,8,Castilla La Mancha,0
495,2020-03-07,8,Castilla La Mancha,0
496,2020-03-08,8,Castilla La Mancha,0
497,2020-03-09,8,Castilla La Mancha,0
498,2020-03-10,8,Castilla La Mancha,0
499,2020-03-11,8,Castilla La Mancha,0
500,2020-03-12,8,Castilla La Mancha,1
501,2020-03-13,8,Castilla La Mancha,5
502,2020-03-14,8,Castilla La Mancha,6
503,2020-03-15,8,Castilla La Mancha,10
504,2020-03-16,8,Castilla La Mancha,17
505,2020-03-17,8,Castilla La Mancha,17
506,2020-03-18,8,Castilla La Mancha,28
507,2020-03-19,8,Castilla La Mancha,42
508,2020-03-20,8,Castilla La Mancha,42
509,2020-03-21,8,Castilla La Mancha,84
510,2020-03-22,8,Castilla La Mancha,112
511,2020-03-23,8,Castilla La Mancha,145
512,2020-03-24,8,Castilla La Mancha,216
513,2020-03-25,8,Castilla La Mancha,263
514,2020-03-26,8,Castilla La Mancha,316
515,2020-03-27,8,Castilla La Mancha,367
516,2020-03-28,8,Castilla La Mancha,448
517,2020-03-29,8,Castilla La Mancha,539
518,2020-03-30,8,Castilla La Mancha,622
519,2020-03-31,8,Castilla La Mancha,708
520,2020-04-01,8,Castilla La Mancha,774
521,2020-04-02,8,Castilla La Mancha,854
522,2020-04-03,8,Castilla La Mancha,916
523,2020-04-04,8,Castilla La Mancha,989
524,2020-04-05,8,Castilla La Mancha,1055
525,2020-04-06,8,Castilla La Mancha,1132
526,2020-04-07,8,Castilla La Mancha,1177
527,2020-04-08,8,Castilla La Mancha,1255
528,2020-04-09,8,Castilla La Mancha,1322
529,2020-04-10,8,Castilla La Mancha,1431
530,2020-04-11,8,Castilla La Mancha,1483
531,2020-04-12,8,Castilla La Mancha,1543
532,2020-04-13,8,Castilla La Mancha,1626
533,2020-04-14,8,Castilla La Mancha,1714
534,2020-04-15,8,Castilla La Mancha,1755
535,2020-04-16,8,Castilla La Mancha,1796
536,2020-04-17,8,Castilla La Mancha,1852
537,2020-04-18,8,Castilla La Mancha,1913
